Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks,worker_id
义务教育教科书·音乐八年级上册_chunk_10,10,机了\n吧， :\nRs 下昌 和区 站\nRAW 二 |\n\n哆局 站于 人\nDIE Re 《二 2\nie eV 和四 有本\n4 人\nes 人\nEn 5 ar 司\n35 “5150506Neesilie ee (XI | 人大地乍泛因为有个太 阳， 星空灿烂因为有个\n5 5\n6 5 (CCxXX) |35555335|6 6 (OCX X) |\n月亮， 人民欢乐因为有个“奔。 头， -\n1 2\n1L1111661l|2 2 05 |- - -|\n一往无前因为有个理想。 啊!\n人\n3 333 3 |32216 0 | 222 2 |\n鲜红的太阳 给我希望， 奔腾的江河一 人\n21655 0 | 333 3 |32216 0 |\n给我力 ”其， 漠功的春风 给我温暖， 卫二\n5 556 1 lo 2 2 2 | - - - |\n亲爱的祖国给 我理 起。 调本\nA 上区\n5 555 5 |54434 -|4 444 4 |\n鲜红的大阳 给我希电， 大腾的江河 淹\n-一本\n3 333 3 |232216 -|2 222 2 | 习\n\n四至\n工汪加 2\n司1旱,479,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,10,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.3872832369942196,0.5,0.479,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_11,11,由由\n{ 内\n、 2\n36 Du |5 .55 GE\n给我力量， 治沪的春风给我温有暖， 一 -一\n2 习EEDECGOO SEC 992 2 二让纪\n2 23全站0和YE 3 - - |\n亲爱的祖国 给我 理想。 12\n5 556 1 lo02 2 2 | -- -1\n人与佑， 1.背唱歌曲。 2.根据歌曲所表现出的情感，选用不同的速度和力度演唱。 - 浊避 站 es 玫有\nwy 区 sa 二 8\nRE\n本本和村生生二 人二 AS 戏人 区读\n: 姑 3 二 = wp 2 是-号 3 和下 ev RS\n人 | 了雪EesiEs\n1 本 S 室 ni 的长>。 LE SS 一了 na\n 这区 久恒\n3 三习下 本 > 后量\n3 夺\n2 汪-\n> t\nRS VSRIERRSNEESNEN 7\nSA save 民=- |\n人 ES三辐E 让村 站 ERSN 1\nae DC - 国区 时了 NSES 7 站这\n卫生 ES同gg 押芭天 EAINNSSSS /人所2 改这中一 NSS一人 和了 Ne 帮 ES NS 沙 Ra 证省. EC 骨抽启下5入 5 ES\n_ 上一一了 用硬二历吗了 ee 一\n\n乒3 二”上有SS 古后曙甩二万珊押和表本人二有， 一全 TAG,537,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,11,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.4641025641025641,0.5,0.537,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_12,12,卫生 ES同gg 押芭天 EAINNSSSS /人所2 改这中一 NSS一人 和了 Ne 帮 ES NS 沙 Ra 证省. EC 骨抽启下5入 5 ES\n_ 上一一了 用硬二历吗了 ee 一\n\n乒3 二”上有SS 古后曙甩二万珊押和表本人二有， 一全 TAG\n| 2\n于有7用和打后下7W和于,146,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,12,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.5701754385964912,0.30000000000000004,0.146,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_13,13,二一一用\n第二半元“上烷士的惑战歌喷 况\n\扰党中国人民解放军进行曲\n(铜管乐)\n主题:\n1=C隆郑律成曲\n进行曲速度 ”勇往直前地罗浪编曲配器\niiiilii | 3l55 sli sls5 0\n11 383l653|2? - | 0113|l55 |\n1 6 | 5. 0 |118355|66 533|2 - |1 9 | ……\n郑律成(1914--1976): 作曲家，原名\n(攻。。 郑富思，出生于朝鲜半岛南部 (今韩国光，，， 州)，后加入中国国籍，代表作品有《延局 安颁》《延水谣》 《中国人民解放军进行 > 艇， 曲》等。 二\n\n人至 一人\n=\n攻 IE\n、_儿本 |\n| “雁牛财胎， 进行曲: 是一种具有步伐节奏的特点，适合于队伍行进时演奏或演唱的体裁形式。其结构严整、节奏鲜明，旋律刚健雄劲，以偶数拍作周期性反复，常用他拍、生拍。 \创与砍， 1.随音乐挥拍，感受乐曲的音乐风格。 2.附点音符和切分节奏出现在乐曲的多处，你能准确地唱一唱吗?\n3.请变换不同速度，唱一唱乐曲主题，体会不同的效果。 =\n8全、一\nABR二六 咀- 2 Rn\n3 OO\nPCE\n于7\n玉一 人 1 和性户藉坊喜\n3 了 < = 人\n1 AAA\n< 六4 了7Yw滞站 他\n<二EU\nSSSSSG AS 8\n四和\n人岂,559,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,13,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.5961538461538461,0.7999999999999999,0.559,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_14,14,"工站-二.2 民作的本 11\n”了画 ,5 OA F\n儿六二一Wh as 放 SC\n直人本册轩寺\n-33sASYSOORZ\nNi 二\n\n六 1 a 刀 UN 3\nAS\n\避朋， 二入 |\n共青团员之歌一一选自话剧《路途的起点》\n[苏联]阿.加里奇词\n1和 [苏联]瓦，索洛维约夫-谢多伊曲\n进行曲过度赵泥译本\n(833383|4 -|83s33|4 -|33333|45 64|3271|6-)|\n6. 716 71|2 6 4 2 |1 5 3 1|\n1听了吧!斗的号角发出 和警报 穿好 军装\n2我们自” 幼所心爱的一 切宁 死也不能\n21763 - |866 686666671l2 6 4 2|\n拿起武 ”器， 共青 ”网员们集合起来路 上征途,\n让给敌人， 共青 ”岂员们武装起来足 上征途,\n天天 王天 本人\n1 5 8 4 |3271 8055|56 52 34|\n万众 一心 保卫国家。 和风 及万 众 - 心保王国家.|我们号业T 林区四双\n3 - -33sg|lsei7 se旺了7 |8 3 4|\n妈， 请你吻别 你的几子吧! 再\n<-人、 一\n5 5 55545|6222 1L2|35433 22|\n见吧,妈妈! 别难过,莫悲伤,被福我 们 -路平安",538,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,14,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.4719626168224299,0.7999999999999999,0.538,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_15,15,"和 YY 人 ”9)- 昌学: 相记站汪、， 4\n兴 v 人人 Sa 司售 | 治 : 侦紫村一 JS六\n< 们小 几甩 全广 1 一直- 六\n1，。 区 FE 乡和 [ 人本 SS :7\nER 光Re 8 了侍让7 SN 3乡 SA\n< ) FE ri SEES的本 -静遇 > - 二 RN 汪 IE SS户4\nRe NA 4了\n6 - - 8 |6. 6 1 3 Il5 4 - 6 |\n吧! 再见 了,亲爱的故 乡， 胜利的\n6 -- 3 |8. 61 3 Il5 4 - 6 |\n 由\n5275234la--34|55 55 545|\n星会 照炮我们， 杏见 吧, 妈妈! 别难\n5 - 5 - |l|8g--34|l55 55545|\n炊我 们， 6 222 12|354833 22|s6e-- -|\n过,，莫悲伤祝福我 们一路平安吧!\n一\n6 222 12|a8543322|l6e-- -|\n\闻与佑， 1.想一想，歌曲用怎样的力度来演唱比较合适? 分析演唱时哪些地方应甸销有力，哪些地方应抒情连贯。 2.找找看，说说歌曲旋律主要围绕哪个音进行，判断这是什么调式的歌曲，再唱一唱下面的音阶。 671234 5 6\n3.歌曲音符上方出现的“- ”表示什么意思? 该如何表现? 红土风采\n\硕芝， 打靶归来",560,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,15,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.46420323325635104,0.7999999999999999,0.56,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_16,16,红土风采\n\硕芝， 打靶归来\n\n(男声合唱)\n1=F 取牛宝源、王永泉词\n行进速度轻松、愉快地王永泉曲\n25125132z18slz-|2525|178l5e115 -|\n日落西山红起 飞，上战士打靶把六归把彰轨。 5\n本回国交轴 国\n2 5 |2z5 |8216|l2 - |2525|1 76|\n区志有到北 大， 毛主席听 了一人， -一人 -人\n5 -|l51 Il5 - |l5 il|3 6 |5 8 |\n歌声 飞到 北京\n\n一下\n5 5 55 1 186l5- | 555|e 786|\n歌声苹到北 京太， 毛主席听 了\n5 1 -|\n心欢 宫。 -一人\n5 - |l5 0 |\n去， 一\n\n5 6 1|5 - |(上段心 欢让。,321,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,16,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.4331983805668016,0.7999999999999999,0.321,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_17,17,一下\n5 5 55 1 186l5- | 555|e 786|\n歌声苹到北 京太， 毛主席听 了\n5 1 -|\n心欢 宫。 -一人\n5 - |l5 0 |\n去， 一\n\n5 6 1|5 - |(上段心 欢让。 \罗与做， 与同学合作演唱下面的歌曲，并用乐器演奏一声部旋律。 1-F 卫\n-一人\n0 0 lo olo 0 | 5 |2 5 |a216|\n日沙 西山 红臣\nxoxolxoo |xoxolxoo |xoxolxoo |\n一一\n2 - |25 25|1 76l5 85 - 1 78|\n飞， 成十打靶把营 归把营归。 胸前\n一 -全人\n2216|2 - |oxolxoo |l55 6e1|5 - |\n红起 飞， - 二一 成士把背归， 人一人个、\n8 ls as- lseslrs 1 9\n红花 映彩 和起， 从快的歌 声满 天\nxoxolxoo |l5 ssll - |xoxolxoo |\n- 二一 映彩 震， - 三一\n5 - |85 83|l5 - |lsa5 31|2 - | 23|\n攻。 misol lami sol lasol mi do re 愉快的\n55 61|5 - |35 83|5 - lsssall2- |\n了歌声满天飞。 misol lami sol Iasol mi do te\n人人\n5 5 15 6 3上|5 - |oxolx oo |x oo | 歌声满 大飞。 二 = 四!\n2 23|55863s|l5 - |xoxolx o |x o 1\n恰快的歌声满天飞。 -- 二 = 思!,666,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,17,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.2894736842105263,0.7999999999999999,0.666,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_18,18,贞一一一要\nBe 甸\n\n本也入 CT 委县. ”大证\n\n人 Er\n军队进行申 Us 为。 (管弦乐) SS\n[奥地利全外特曲\nA段主题:\n1=D 入生气双勃、威武雄壮地和\nB段主题:\n1=G 子流畅、该谐地\n55|55 |543232|1.71234|55 |5 5 |67i2i76|5……\n他与做， 1.试试编创4~8小节具有进行曲风格特点的旋律短句。 (1 ) 采用闻拍。 ( 2 ) 可采用附点节奏和切分节奏。 ( 3 ) 旋律结束在主音上。 到站\n2.说说下面歌曲中哪些是进行曲。 《中国少年先锋队队歌》 《红晴旺》 《青春舞曲》\n《保卫黄河》 《长江之歌》 《浏阳河》,290,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,18,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.5867768595041323,0.7999999999999999,0.29,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_19,19,"| 二 0\n上二 7 本一有天六 有， RSKCAASRSSS\nRS\n有 PR\nER “和和呈 A 人， 汪从 有- 本 1\n4吓人汪VYY\n\星徊， ss\n好男儿就是要当兵\n1=-F 子阵香君词\n激情似火、热烈地威建波曲\n55555322|32 165 -|111116 55|\n1当兵才知道过去的模样太放松， 当兵才知道自已的\n2.当兵才知道帆徽为什么这样红， 当兵才知道肩章\n11 232 -|5 5 555 322|32 126 -|\n骨头，硬不硬， 妆兵才知道什么是毒种和英雄， 为什么这样重， 当兵才知道祖国的几河在心中， 上 2.\n2 2235553|222321- :22321-|33231|\n当其 才知道于金买不到战友情。 当兵 才知道军人热血筑忠诚。 山林我是那\n236-|2212868|l13s3s2 -|55 565|\n生风上席大海我是那搅浪下人医空我是那\n3 216. 6|222122 26|5 <-X |33221 -|\n穿云鹰, 响当 了兵才知道好男WL， 虚就是要当兵!\n-一人\n5 6 3 |5 - 6IREIEUEUEREISRERRE COR|\n好田 儿要 当兵!",504,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,19,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.4728132387706856,0.7999999999999999,0.504,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_20,20,生 ET\nEn ee 全 ER\n第=站元情满三峡滔滔江水，惊心动媚，三峡号子情真意切。 声声号子，刍销有力，动人故事情深永恒。 硕蓉 、 吕 、\n、 川江船夫写子《节选)\n(领唱、齐唱)\n四川民歌\n(二) 平水号子\n\n1=D 玫宽广地 3 一一-一一、\n领l2 - -|o oo 0 |s6 二i10o 0 |\n啊啊， 嘴哟， 卉| oo ooIlii -6 - lo 6 0 |\n啊嘛， 霉， 一一一一 SS\n5 2全io oli io ol6 -5 - | <\n吐网， 网， 啊开， 二SS\n0 0 6 0 |o 6 0 |6 - 5全全国信六\nSST 授光和 过必导、 SS 冰\nSS 嘴， 呵噶， NS\n和 AN Rb Ji 下 SS\n六 ANNA于 SS 性\nRS 、 时是 时 、 SS 一局\nAR 村\n0 - 本人\n2 22 1 苹- 半光、 了本 天\n4 > 区 RN 2 册世人四 天宝 度人 -二号与 5 3 入 LA\n人 :,423,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,20,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.4717607973421927,0.5,0.423,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_21,21,转1=C\n汉关， 符、 三\n6 2io0o0|I5 二iooli2ioo|lse-5 -|\n嘛网 嘛”网中 网啊 史。 AR\n00 60|oo 6o|lo0o 60|6 -5 - |(片段)\n峰虽 蜂啊 嘲。 在“一领众和”的号子声中体验劳动者之间的情感交流。 三峡号子，亦称“川江号子”“峡江船工号子”，和于百年来一直流传于滩多水急的长江三峡地区。1955年在第5届世界青年联欢节上获金奖，扩大了其在世界上的影响。三峡号子以其独具魅力的音乐形象和深厚的人文底殖，成为三峡人民最语凝聚力、最具标志性的文化符号，于2006年被列入国家级非物质文化遗产代表性项目名录。 了 ESSASSSERSNIGR AS\nRS ROOTERRESSSSRSSS ES SA SR\nSS ER YNETAN\nin 人DR 油洒 证学芷 < ss 本从 Sr， is RISE 和 <所二 So ss= AS SS 人二 SA < SS > SS 上要上 NESES 站 ss RN sy 、 CR 嫩- 必\n=二SN\nES RISE RS SS TEN AT\nSN YE TS\nJANESSNRSASs\nEee ss NS NS\nSENSOR\nss TANSASSNSS AnSSSSSN\nss - Si二 RN SR 天 NE二 SS SS\nDasSSNNNE SRSSGSRNASSLSSSSS\nESSSS 司，、-A SS ASSSN RS RSSSSAS\nNS RSS NSSSS， NSS\n7 SN SN\nSCOARSARSSSNARSASS\n二 -1 Sn S 洒亿 时到 人二 、 RS \固人,695,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,21,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.3588850174216028,0.7999999999999999,0.695,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_22,22,雪夫-\n-一全 AM 5 2\n(七) 拼命号子\n1-B 了紧张有力地气|:8seeo lsseeo 间4 1|44 1186e6eo |\n固听咏!。 咱咏! 咕牙! 暗咏有哦! 畴呀咕!\n一人人\n并ostlo 61间oo 44|4144|4 161|\n嗨咕! 哮咕! 咏路!吃下 唾晨!\n8660 |xxxxo |xxxxo |xxxxo |866o0 |\n畴只咏! 还有上二模! 还有石模! 就过滩了!。 蜂呀咏!\n0 se1|0 6e1|0 6 1 |0 el1|0 el1|\n咕! 咕! 畴咕! 吃! 吃!\nasseo 4 1|44 18seo |\n暗呀 咏! 呈咏跌!了咏政! 嘲呀咕!\n一人一人人\n0 el1 :oo 44 |4144 |4 161|\n咕! 曙咏跌!吃路 ” !\nseeo |sasseo lsaseo lx。1|\n 呀是! 川上! 暑呀 星! 打起!\n0 se 1 | e 1 |o 6 _ 1 1 o\n啼 “了咕! 哮晨! 咏!\n区,431,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,22,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.3313253012048193,0.7999999999999999,0.431,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_23,23,而末和\nEN\nNA\n站\nRi\n 本 1\nAi 3 E\n\公与知， 1.对比聆听后，完成下列表格。 2.分组合作表演《拼命号子》。 =三的一:\n一一 一\n=一一有司一\n= 二二 一一一一= 一-一过\n二三\n一 = 和 | = 一-一一一 和一“人一 2\n了/ = SS 本\n=相合人 - LE 加人 本 2 ES ss\n人人 和由 下二 光必天一 二二 Sa 罕- =\n一一一一 ET 人一 RE 、- 二 RE ROSE SR\n时 s ee AS\n- 0 3， 0 人 <\n了 7 3 人 -于 3 1 = ~ 8 本 q 你攻 1 2 AS WA 二本\n二送 1至 EN - 局 ~ 了 2 - 丰,300,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,23,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.5172413793103449,0.5,0.3,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_24,24,ER\n本和 避四\nNA 人只一 本和爷爷的三峡号子\n1=F7子魏岚词\n轻快、跳路地焦虎林曲\neesellsssa2l1 85|l6e586 |(L3s ss5le 0 )|\n上我的和爷爷我的和苑和爷他 有个绝招 (他有个绝招)\n2.我的笃爷我的和和苑他 有个绝招， (他有个绝招)\n22 3|2 1 |21s1|21s1lls 2 |eee |\n喊息那号子 一声一声一声一声有腔 又有调。 喊起那 号子 一天一天一天一天没完 又没了。 (CE2866|e 0 133s335|see6e |Ls1s5|\n(有腔又有调) 号子正的大二峡 美得不得\n(没完又没了) 号子里的大工屿 真是好何\n3 -|2 3 1|22 23|L1121|1 35|\n了， 听呵 于呆 听者听痢歼不住我加人忌了妙， 昕啊 上听啊 上昕关上听阁忍不住我跟 首\nss5 9 (sasessle oo lss3s|1ss as|\n心跌。 (加快了心跳 ) (路哟叶哟了噬哟虽哟一起叫。(跟着一起叫) (路哟哟哟了咕网\nae\n二人 网3\nAR 居册半\nES 人人\nSe 本所 村人 |\n2 Fi 人\n1 浊各于 二一\n上站 把古本本\n-- 0 二 2 SEE 避六,516,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,24,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.5460992907801419,0.7999999999999999,0.516,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_25,25,一、 ASS\n2161|2161)|122223|53 3 |32 |2 -|\n史哟路哟哟 上哆) 和苑爷的三上号 了永远哟 呈哟有哟叶哟) 条爷的三峡号 子水远\n-一 -人人\n1 35l9 (Gel|8e o) lse 1|88 32|\n不会 老 (不会老) 和苑和苑的 号子意不 会老 (不会老) 和苍和苑的号子里\n1 3835|9ee |(9 1L5|9866e) |2? 21|\n有只 子规岛 (有只 子规鸟) 和爷和爷的唱 着和神女证， (喝着 神女谣) 和爷和着的\nse6 elils 2 |212 |(22 2112 0) |\n号子里 有， 座攻普桥。 (有座忒薄桥)\n了里 涌起 峡江潮。 (清起峡江湖)\n23 5|56 6 |L6e15| 3 - |22223|\n喊得那情导 笑弯了硒 喊出了两岸喊得那 日子 越过越好， 喊出了三幢\n11 12|1 35|656 |(L356616 9) |\n的青山 和伤了中水退退。 (降隐水退退)\n的大坝 神者 水当当。 (并卉水滔滔)\n 有 AR 1 Cs ea 受 RN 汪本 0\nRN\nEn\n后二 二有 人 ee -二\nc 4 2 2 多二 本了 人\n5 琵 27\n二 : wy |上\n\n所有\nTIERARAR\n[下3 块出平浏司和色、 天全 三峡 情辣 人 (男高音独唱) ]| 主避子 洪明明、洪泉中词\n稍慢激动、深情地马骏英曲\n引子:\n\n: 1 一， |\n1 6 |6. 3.6 |1i. 6 |6 - |7 Z 6|。。 吃吧哨 明。 监嗓哨， 临风曼,661,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,25,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.4940944881889764,0.7999999999999999,0.661,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_26,26,]| 主避子 洪明明、洪泉中词\n稍慢激动、深情地马骏英曲\n引子:\n\n: 1 一， |\n1 6 |6. 3.6 |1i. 6 |6 - |7 Z 6|。。 吃吧哨 明。 监嗓哨， 临风曼人人、 nn A人人\n6e78653|32216le - |\n哆咖噶 谭归履吧崎.\n主题:\n\n一人全 一人一、\n\n3 821|166 ls 821|16 6 |3 87|\n一峡 庚叶， 一峡 云哟， 故乡的人 一人~ 一人一、\n6 765 3|3.， 2 216 |16 一 | (片段)\n景哆 故乡的 “”情。 尾声:\n> 人一 5 人一、 6， 5一人一全\n\n暗哎 暗， 哎蜡 因哟 哺。,288,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,26,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.460093896713615,0.7999999999999999,0.288,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
义务教育教科书·音乐八年级上册_chunk_27,27,一人全 一人一、\n\n3 821|166 ls 821|16 6 |3 87|\n一峡 庚叶， 一峡 云哟， 故乡的人 一人~ 一人一、\n6 765 3|3.， 2 216 |16 一 | (片段)\n景哆 故乡的 “”情。 尾声:\n> 人一 5 人一、 6， 5一人一全\n\n暗哎 暗， 哎蜡 因哟 哺。 \创与做， 1.说说歌曲引子和尾声部分号子声的表现作用。 2.用不同力度和节奏的号子声为歌曲片段伴唱。 -G 之\n1=9 子稍慢激动、深情地了 2\n一人一 人一 下\n(唱儿6 2 2 2 16|l62 2 2 |L3s 8 3 214|\n从小 爱在 云于 走， 口吹 叶笛\n(白儿X x XXX |xX X Xx [xx xx x |\n蛙咱 周 ”咱潜吃吃曲， 嘿吃 嘿吃\nar\n人人 5 -一\n1 2 3 la85 5 5 3 |8a5 5 5\n赶羊，群， 从小爱人第十 中淋， XXX XXX 0 | x xx x |xx xx 0o |\n些是 虽， 由吃 由监 哩旦旦朵， 呈人、 一个人\n36663|6 1i6lz7 |? - |\n于挥丛篇名 船行噢。 XXXExilx oo local 0 | (片段)\n表焉虽了咏嘿。 aa\n二\nMA 二\n0 ss 一了 了省 区,538,0,unknown,text-extracted,,2.0,义务教育教科书·音乐八年级上册,27,2025-07-21T14:24:41.359Z,2.0,义务教育教科书·音乐八年级上册_6221fc2c,八年级,ocr,unknown,0.4722222222222222,0.7999999999999999,0.538,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·音乐八年级上册_6221fc2c.pdf,义务教育教科书·音乐八年级上册_6221fc2c.json,音乐,61,worker_4
