Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks,worker_id
义务教育教科书·英语（一年级起点）三年级上册_chunk_10,10,"27 Would you like some soup ? Would you like some bread ? Yes, please. Yes, please. These are the foods I like. Letters and sounds 4 Would you like some bread, Guo Yang ? Yes, please! Look and talk. d oor d esk foo d goo d a t d c a ke n a me t a ke gr a pes t en t ea mea t frui t Kate made eight cakes and ate them at eight o’clock. Try to read Tongue Twister Let’s play! 3 2 Let’s chant! 28 Lesson 12 The Magic Stone 1 3 5 2 4 Story time There is no food for dinner. I’m hungry. I’m sad. Oh no. Magic stone, magic stone. I have a magic stone. Little boy! What’s a magic stone ? It makes soup. May I use it ? Sure! We have a magic stone. It makes soup. Let’s have a look.",673,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,10,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.673,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_11,11,"29 I have some fi sh and noodles. Thank you. There is no magic stone. You are the magic. Goodbye! 6 7 8 What makes the soup? What can you learn from the story? Think About It magic 神奇的；魔法 stone 石头 use 使用 Hey! Little boy! Your magic stone. I like it. I have some chicken. I have some vegetables. Hmm, good! The soup is ready. Let’s eat! 1 3 2 4 30 Unit 2 Review Listen and circle Look and say 1 2 What food do you like ? I like noodles. ¥ 2 ¥ 3 ¥ 5 \n1 Can I help you ? 31 Read and match Act and talk 3 4 a. You’re welcome. b. How much is this pencil? c. Okay. I’ll take three, please. d. We would like some pencils. 3 4 I’d like some noodles. One yuan. How much is this ? What would you like ? Thanks. 2 Yes, please. Two yuan.",725,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,11,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,0.015901060070671377,0.5,0.725,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_12,12,32 Key words and sentences 5 Words: food fish egg bread cake noodles one two three four five is are am Sentences: What food do you like? I like fish. How much is it? One yuan. How much are they? Four yuan for three. What would you like? I would like some meat and rice. Speaking Reading Writing Listening At school At home Total stars I am... A 10 ~ 12 B 7 ~ 9 C 1 ~ 6 1 6 How am I doing? 33 UNIT 3 Lessons 13~18 I Love My Family 34 1 Jenny’s family We are the Smith family. We live in Canada. This is my sister. Her name is Lynn. This is my brother. His name is Bob. This is my mother. Her name is Mary Smith. This is my father. His name is Jim Smith. Lesson 13 Meet Jenny’s Family,682,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,12,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.682,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_13,13,"35 2 3 Let’s do it! Let’s sing! This is Jenny’s mother. Her name is Mary. This is a family. The family has a mother. The family has a father. The family has a daughter. father mother brother sister The daughter has a brother. The brother has a sister. I love my family. Point, say and write. 36 1 Li Ming’s family This is my family. We live in China. This is my father. His name is Li Daming. He is a teacher. This is me. My name is Li Ming. I’m a student. We are a happy family. This is my mother. Her name is Liu Yun. She is a doctor. Lesson 14 Meet Li Ming’s Family 37 2 Let’s sing! I love you. You love me. We are a happy family. With a tall father, short mother, and a little boy, too. Three in our family—one and two ! 3 Let’s do it! Show and talk. This is my family. This is... \n1 2 38 1 Danny’s family This is my family. I love my parents. My father works in a restaurant. My mother works in a shop. Lesson 15 Meet Danny’s Family",937,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,13,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.937,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_14,14,"1 2 38 1 Danny’s family This is my family. I love my parents. My father works in a restaurant. My mother works in a shop. Lesson 15 Meet Danny’s Family \n3 39 a. This is Linda’s family. b. Her __________ works in a book shop. c. Her __________ works in a restaurant. d. This is Linda. __________ is a student. e. This is Linda’s __________. He is five years old. Lesson 15 Meet Danny’s Family I am a student. I like school. 2 Let’s do it! Listen, write and match. a 40 1 He likes to go for a walk Lesson 16 What Do They Like to Do? This is Li Ming’s grandpa. He likes to go for a walk. This is Li Ming’s grandma. She likes to read books. Li Ming’s parents like to cook. They like to work together. Li Ming likes to play ping-pong. They like to play together.",757,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,14,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.757,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_15,15,"41 2 Let’s do it! likes like This is Li Lei’s family. Look and match. Her grandpa Her grandma Her father Her mother Li Lei Li Lei and her grandpa to talk to her friend. to cook. to watch TV. to draw. to play ping-pong together. to go fishing. Talk about your family. What do you like to do? 42 1 Li Ming’s family Lesson 17 Li Ming’s Big Family Here is my big family. My grandpa likes to go for a walk. My grandma likes to read books. My father is a teacher. My uncle is a worker. My mother is a doctor. My aunt is a nurse. My cousin Jing is young. She is a student. I am a student, too. We like to play together. I love my big family.",634,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,15,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.634,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_16,16,"43 Lesson 17 Li Ming’s Big Family F ather a nd m other, I l ove y ou! 2 Let’s sing! Letters and sounds 3 A mother and a father, An uncle and an aunt, A sister and a brother, And a song we love to chant. Family, family, family time, Do you love your family ? Yes! That’s always true. Here is my grandpa. Grandma is over there. We are a family . We always love to share. th is mo th er bro th er th ey er th fath er moth er work er mark er th ree th anks mou th too th His horse has forty teeth in its mouth. Try to read Tongue Twister",533,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,16,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.533,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_17,17,"44 Lesson 18 Stick Together Story time There is a family with a father and three sons. The sons don’t like to work together. The father is very old and sick now. He wants to teach his sons a good lesson. He calls his sons together in his room. “Bring me some sticks,” the old man says. Then, he gives the sticks to his sons. “Break the sticks!” he says. One by one, they try and try, but they can’t break the sticks at all. 1 2 3 45 Then the old man says, “Take one of the sticks and break it.” The stick breaks very easily. The old father looks at his sons. “Do you see, my sons? Stick together, and you will be strong,” he says. The three brothers understand. Now they love and help each other. They live happily together. Think About It What does the father give his sons? What lesson do the sons learn? stick together 团结 sick 生病的 bring 拿来 stick 枝条 break 折断 strong 强壮的 understand 懂，理解 each other 彼此 4 5 6",907,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,17,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,0.0260989010989011,0.5,0.907,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_18,18,46 Unit 3 Review a. He is Jenny’s grandpa. c. She is Jenny’s grandma. e. He’s green. b. This is Jenny’s father. d. He is Jenny’s brother. Listen and circle Look and number 1 2 1 2 3,181,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,18,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.181,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_19,19,"47 Unit 3 Review Find and circle Read, talk and write 3 4 b b r o t h e r g r b o t h e r r o d r e g r a n d p a e h t r u m r e l r e d a d i f i o s i n o e p i i a d m b r a t b i d c t s p b a t o i l e t u b s s l h s a b l n l t a l h w e t o e e e r s t e i f n t e i d e n r r r e e o m s a k o r n r r e g r a n d m a r h t r u d o a d k r i t k e n b a t h r o o m e a b s s e n t u b h a u n t i r grandpa grandma father mother uncle aunt parents brother sister I like to play basketball. I like to read books. My cousin likes to _________________________________ ___________________________________________________ We like to _________________________________________ ___________________________________________________ I play basketball read books cook play ping-pong go for a walk watch TV My cousin",814,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,19,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.814,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_20,20,"48 Key words and sentences 5 Words: mother father sister brother doctor teacher worker nurse name shop her his love work cook Sentences: This is my mother. Her name is Liu Yun. She is a doctor. She likes to read books. Speaking Reading Writing Listening At school At home Total stars I am... A 10 ~ 12 B 7 ~ 9 C 1 ~ 6 1 6 How am I doing? 49 UNIT 4 Lessons 19~24 Look at Me 50 1 What is it? Lesson 19 My Body head shoulder knee toe 2 Let’s play! Simon says, “Touch your head.” Touch your head! Oops! 51 Lesson 19 My Body 3 Let’s sing! Head, shoulders, knees and toes, Head, shoulders, knees and toes, Eyes, ears, mouth and nose. Knees and toes, Knees and toes, 52 2 Left or right? 1 What is it? left right Lesson 20 Left and Right This is my left hand. arm hand leg foot",769,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,20,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.769,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_21,21,"52 2 Left or right? 1 What is it? left right Lesson 20 Left and Right This is my left hand. arm hand leg foot 53 Lesson 20 Left and Right Put your right hand in. Put your right hand in. Do the Hokey Pokey, and turn around. That’s what it’s all about. Take your right hand out. And shake it all about! 3 Let’s sing! 1 3 5 6 7 2 4 54 1 What colour is your hair? My hair is long and black. My eyes are brown. My hair is short and brown. I have green eyes. My hair is yellow. My eyes are blue. I have black hair and black eyes. 1 3 2 4 Lesson 21 Look at Me! What colour is your hair ? My hair is yellow. My eyes are black. What colour are your eyes ?",646,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,21,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.646,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
义务教育教科书·英语（一年级起点）三年级上册_chunk_22,22,"55 3 Let’s do it! Draw and say. My eyes are blue. My hair is red. Yellow, black, Brown and white. We are different colours, But that’s all right. 2 Let’s chant! Yellow hair, red hair, Brown hair, too. My hair is black. What about you ? We are different colours. That’s j ust fine. We live together, One world—yours and mine. 56 He has blue eyes. His hair is brown. She has black eyes. Her hair is black. Lesson 22 What Do They Look Like? 1 What do they look like? 2 What does he look like? He is a new student in Class 5. Do you know Yao Lei ? No, I don’t. Who is he ? What does he look like ? He is very tall. His hair is short and black.",639,0,unknown,text-extracted,,2.0,义务教育教科书·英语（一年级起点）三年级上册,22,2025-07-21T14:24:25.211Z,2.0,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd,一年级,text_extraction,unknown,,0.5,0.639,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/flattened_pdfs/义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.pdf,义务教育教科书·英语（一年级起点）三年级上册_3299e2fd.json,英语,34,worker_7
